1#1029-11,2025-06-14,16:35:34,0,PUNTUALE
0#1027-11,2025-06-14,16:35:34,0,PUNTUALE
0#1029-9,2025-06-14,16:59:34,0,PUNTUALE
1#1030-9,2025-06-14,16:59:34,0,PUNTUALE
0#1030-3,2025-06-14,16:57:50,0,PUNTUALE
1#1031-3,2025-06-14,16:57:50,0,PUNTUALE
0#1031-10,2025-06-14,17:23:34,0,PUNTUALE
1#1032-10,2025-06-14,17:23:34,0,PUNTUALE
1#1033-14,2025-06-14,17:23:34,0,PUNTUALE
0#1032-14,2025-06-14,17:23:34,0,PUNTUALE
0#1034-12,2025-06-14,17:40:16,0,PUNTUALE
1#1034-12,2025-06-14,17:40:16,0,PUNTUALE
0#2219-9,2025-06-14,15:52:02,0,PUNTUALE
1#2273-9,2025-06-14,15:52:02,0,PUNTUALE
0#5013-11,2025-06-14,15:59:12,0,PUNTUALE
1#2260-11,2025-06-14,15:59:12,0,PUNTUALE
0#2205-10,2025-06-14,16:11:02,0,PUNTUALE
1#2259-10,2025-06-14,16:11:02,0,PUNTUALE
0#2213-11,2025-06-14,16:14:08,0,PUNTUALE
1#2266-11,2025-06-14,16:14:08,0,PUNTUALE
0#5014-11,2025-06-14,16:20:12,0,PUNTUALE
1#2262-11,2025-06-14,16:20:12,0,PUNTUALE
0#2212-10,2025-06-14,16:30:02,0,PUNTUALE
1#2265-10,2025-06-14,16:30:02,0,PUNTUALE
1#2269-8,2025-06-14,16:30:08,0,PUNTUALE
0#2215-8,2025-06-14,16:30:08,0,PUNTUALE
1#2267-11,2025-06-14,16:41:32,0,PUNTUALE
0#5015-11,2025-06-14,16:41:32,0,PUNTUALE
0#2216-8,2025-06-14,16:49:02,0,PUNTUALE
1#2270-8,2025-06-14,16:49:02,0,PUNTUALE
1#2261-13,2025-06-14,16:50:46,0,PUNTUALE
0#2207-13,2025-06-14,16:50:46,0,PUNTUALE
0#5016-9,2025-06-14,17:03:50,0,PUNTUALE
1#2268-9,2025-06-14,17:03:50,0,PUNTUALE
0#2217-3,2025-06-14,17:07:48,0,PUNTUALE
1#2271-3,2025-06-14,17:07:48,0,PUNTUALE
0#2217-4,2025-06-14,18:51:40,0,NO_DATA
0#2209-13,2025-06-14,17:08:46,0,PUNTUALE
1#2264-13,2025-06-14,17:08:46,0,PUNTUALE
1#1035-13,2025-06-14,17:48:34,0,PUNTUALE
0#1033-13,2025-06-14,17:48:34,0,PUNTUALE
0#1036-12,2025-06-14,18:01:16,0,PUNTUALE
1#1037-12,2025-06-14,18:01:16,0,PUNTUALE
0#2218-11,2025-06-14,17:24:48,0,PUNTUALE
1#2272-11,2025-06-14,17:24:48,0,PUNTUALE
0#5013-12,2025-06-14,17:24:50,0,PUNTUALE
1#2260-12,2025-06-14,17:24:50,0,PUNTUALE
0#2213-12,2025-06-14,17:26:46,0,PUNTUALE
1#2266-12,2025-06-14,17:26:46,0,PUNTUALE
0#2217-5,2025-06-14,20:33:12,0,NO_DATA
1#2273-10,2025-06-14,17:41:48,0,PUNTUALE
0#2219-10,2025-06-14,17:41:48,0,PUNTUALE
0#1025-15,2025-06-14,18:13:34,0,PUNTUALE
1#1026-15,2025-06-14,18:13:34,0,PUNTUALE
0#1037-10,2025-06-14,18:22:16,0,PUNTUALE
1#1038-10,2025-06-14,18:22:16,0,PUNTUALE
0#5014-12,2025-06-14,17:45:50,0,PUNTUALE
1#2262-12,2025-06-14,17:45:50,0,PUNTUALE
1#2269-9,2025-06-14,17:44:46,0,PUNTUALE
0#2215-9,2025-06-14,17:44:46,0,PUNTUALE
0#2205-11,2025-06-14,17:59:40,0,PUNTUALE
1#2259-11,2025-06-14,17:59:40,0,PUNTUALE
1#2261-14,2025-06-14,18:05:06,0,PUNTUALE
0#2207-14,2025-06-14,18:05:06,0,PUNTUALE
1#2267-12,2025-06-14,18:09:10,0,PUNTUALE
0#5015-12,2025-06-14,18:09:10,0,PUNTUALE
0#1038-4,2025-06-14,18:43:16,0,PUNTUALE
1#1039-4,2025-06-14,18:43:16,0,PUNTUALE
1#1028-15,2025-06-14,18:37:08,0,PUNTUALE
0#1028-15,2025-06-14,18:37:08,0,PUNTUALE
0#2212-11,2025-06-14,18:16:40,0,PUNTUALE
1#2265-11,2025-06-14,18:16:40,0,PUNTUALE
0#2217-6,2025-06-14,22:01:12,0,NO_DATA
0#2209-14,2025-06-14,18:24:06,0,PUNTUALE
1#2264-14,2025-06-14,18:24:06,0,PUNTUALE
0#2216-9,2025-06-14,18:33:40,0,PUNTUALE
1#2270-9,2025-06-14,18:33:40,0,PUNTUALE
0#1026-13,2025-06-14,19:04:16,0,PUNTUALE
1#1027-13,2025-06-14,19:04:16,0,PUNTUALE
1#2268-10,2025-06-14,18:32:10,0,PUNTUALE
0#5016-10,2025-06-14,18:32:10,0,PUNTUALE
0#1030-5,2025-06-14,19:03:08,0,PUNTUALE
1#1031-5,2025-06-14,19:03:08,0,PUNTUALE
0#2213-13,2025-06-14,18:43:06,0,PUNTUALE
1#2266-13,2025-06-14,18:43:06,0,PUNTUALE
1#2271-4,2025-06-14,18:51:40,0,PUNTUALE
1#1029-13,2025-06-14,19:25:16,0,PUNTUALE
0#1027-13,2025-06-14,19:25:16,0,PUNTUALE
0#5013-13,2025-06-14,18:54:10,0,PUNTUALE
1#2260-13,2025-06-14,18:54:10,0,PUNTUALE
0#2217-7,2025-06-14,23:16:12,0,NO_DATA
1#1033-16,2025-06-14,19:29:08,0,PUNTUALE
0#1032-16,2025-06-14,19:29:08,0,PUNTUALE
0#2215-10,2025-06-14,19:02:06,0,PUNTUALE
1#2269-10,2025-06-14,19:02:06,0,PUNTUALE
0#2218-12,2025-06-14,19:09:40,0,PUNTUALE
1#2272-12,2025-06-14,19:09:40,0,PUNTUALE
0#1029-11,2025-06-14,19:45:16,0,PUNTUALE
1#1030-11,2025-06-14,19:45:16,0,PUNTUALE
0#5014-13,2025-06-14,19:16:10,0,PUNTUALE
1#2262-13,2025-06-14,19:16:10,0,PUNTUALE
1#2273-11,2025-06-14,19:23:44,0,PUNTUALE
0#2219-11,2025-06-14,19:23:44,0,PUNTUALE
1#2261-15,2025-06-14,19:25:20,0,PUNTUALE
0#2207-15,2025-06-14,19:25:20,0,PUNTUALE
1#1035-15,2025-06-14,20:00:08,0,PUNTUALE
0#1033-15,2025-06-14,20:00:08,0,PUNTUALE
0#1031-12,2025-06-14,20:02:34,0,PUNTUALE
1#1032-12,2025-06-14,20:02:34,0,PUNTUALE
1#2267-13,2025-06-14,19:37:24,0,PUNTUALE
0#5015-13,2025-06-14,19:37:24,0,PUNTUALE
0#2205-12,2025-06-14,19:41:44,0,PUNTUALE
1#2259-12,2025-06-14,19:41:44,0,PUNTUALE
0#1031-6,2025-06-15,12:09:42,0,PUNTUALE
1#1032-6,2025-06-15,12:09:42,0,PUNTUALE
0#1028-9,2025-06-15,12:16:34,0,PUNTUALE
1#1028-9,2025-06-15,12:16:34,0,PUNTUALE
0#1034-8,2025-06-15,12:31:42,0,PUNTUALE
1#1034-8,2025-06-15,12:31:42,0,PUNTUALE
0#1036-8,2025-06-15,12:53:42,0,PUNTUALE
1#1037-8,2025-06-15,12:53:42,0,PUNTUALE
1#1033-10,2025-06-15,12:49:24,0,PUNTUALE
0#1032-10,2025-06-15,12:49:24,0,PUNTUALE
0#2219-6,2025-06-15,10:55:18,0,NO_DATA
1#2259-7,2025-06-15,11:19:18,0,PUNTUALE
0#2205-7,2025-06-15,11:19:18,0,PUNTUALE
0#5016-5,2025-06-15,11:22:34,0,PUNTUALE
1#2268-5,2025-06-15,11:23:46,0,PUNTUALE
1#2266-7,2025-06-15,11:32:36,0,PUNTUALE
0#2213-7,2025-06-15,11:32:36,0,PUNTUALE
1#2265-7,2025-06-15,11:42:18,0,PUNTUALE
0#2212-7,2025-06-15,11:42:18,0,PUNTUALE
0#5013-8,2025-06-15,11:43:48,0,PUNTUALE
1#2260-8,2025-06-15,11:45:06,0,PUNTUALE
1#2269-4,2025-06-15,11:52:46,0,PUNTUALE
0#2215-4,2025-06-15,11:52:46,0,PUNTUALE
0#2216-5,2025-06-15,12:05:18,0,PUNTUALE
1#2270-5,2025-06-15,12:05:18,0,PUNTUALE
0#5014-8,2025-06-15,12:06:24,0,PUNTUALE
1#2262-8,2025-06-15,12:07:50,0,PUNTUALE
0#2207-9,2025-06-15,12:10:46,0,PUNTUALE
1#2261-9,2025-06-15,12:10:46,0,PUNTUALE
0#2219-7,2025-06-15,12:29:36,0,PUNTUALE
1#2273-7,2025-06-15,12:29:36,0,PUNTUALE
0#5015-8,2025-06-15,12:27:24,0,PUNTUALE
1#2267-8,2025-06-15,12:28:50,0,PUNTUALE
0#2209-9,2025-06-15,12:28:46,0,PUNTUALE
1#2264-9,2025-06-15,12:28:46,0,PUNTUALE
0#1037-6,2025-06-15,13:13:34,0,PUNTUALE
1#1038-6,2025-06-15,13:13:34,0,PUNTUALE
0#2216-10,2025-06-15,20:17:44,0,NO_DATA
1#2266-8,2025-06-15,12:46:46,0,PUNTUALE
0#2213-8,2025-06-15,12:46:46,0,PUNTUALE
0#5016-6,2025-06-15,12:49:24,0,PUNTUALE
1#2268-6,2025-06-15,12:50:50,0,PUNTUALE
1#2259-8,2025-06-15,12:53:36,0,PUNTUALE
0#2205-8,2025-06-15,12:53:36,0,PUNTUALE
0#1033-9,2025-06-15,13:23:24,0,PUNTUALE
1#1035-9,2025-06-15,13:23:24,0,PUNTUALE
0#1026-9,2025-06-15,13:35:34,0,PUNTUALE
1#1027-9,2025-06-15,13:35:34,0,PUNTUALE
1#2269-5,2025-06-15,13:05:46,0,PUNTUALE
0#2215-5,2025-06-15,13:05:46,0,PUNTUALE
0#5013-9,2025-06-15,13:11:24,0,PUNTUALE
1#2260-9,2025-06-15,13:12:50,0,PUNTUALE
1#2265-8,2025-06-15,13:16:36,0,PUNTUALE
0#2212-8,2025-06-15,13:16:36,0,PUNTUALE
0#1027-9,2025-06-15,13:57:34,0,PUNTUALE
1#1029-9,2025-06-15,13:57:34,0,PUNTUALE
1#2261-10,2025-06-15,13:23:46,0,PUNTUALE
0#2207-10,2025-06-15,13:23:46,0,PUNTUALE
0#1025-11,2025-06-15,13:56:24,0,PUNTUALE
1#1026-11,2025-06-15,13:56:24,0,PUNTUALE
0#5014-9,2025-06-15,13:33:24,0,PUNTUALE
1#2262-9,2025-06-15,13:34:50,0,PUNTUALE
0#2216-6,2025-06-15,13:39:36,0,PUNTUALE
1#2270-6,2025-06-15,13:39:36,0,PUNTUALE
0#2209-10,2025-06-15,13:41:46,0,PUNTUALE
1#2264-10,2025-06-15,13:41:46,0,PUNTUALE
0#1029-7,2025-06-15,14:19:34,0,PUNTUALE
1#1030-7,2025-06-15,14:19:34,0,PUNTUALE
0#5015-9,2025-06-15,13:52:48,0,PUNTUALE
1#2267-9,2025-06-15,13:54:06,0,PUNTUALE
0#2219-8,2025-06-15,14:02:44,0,NO_DATA
1#2273-8,2025-06-15,14:02:44,0,PUNTUALE
1#1028-11,2025-06-15,14:28:24,0,PUNTUALE
0#1028-11,2025-06-15,14:28:24,0,PUNTUALE
1#2266-9,2025-06-15,13:58:02,0,PUNTUALE
0#2213-9,2025-06-15,13:58:02,0,PUNTUALE
0#1031-8,2025-06-15,14:41:34,0,PUNTUALE
1#1032-8,2025-06-15,14:41:34,0,PUNTUALE
0#5016-7,2025-06-15,14:14:48,0,PUNTUALE
1#2268-7,2025-06-15,14:16:06,0,PUNTUALE
1#2269-6,2025-06-15,14:17:02,0,PUNTUALE
0#2215-6,2025-06-15,14:17:02,0,PUNTUALE
1#2259-9,2025-06-15,14:26:44,0,PUNTUALE
0#2205-9,2025-06-15,14:26:44,0,PUNTUALE
0#1034-10,2025-06-15,15:02:34,0,PUNTUALE
1#1034-10,2025-06-15,15:02:34,0,PUNTUALE
1#1033-12,2025-06-15,15:00:24,0,PUNTUALE
0#1032-12,2025-06-15,15:00:24,0,PUNTUALE
0#1036-10,2025-06-15,15:23:34,0,PUNTUALE
1#1037-10,2025-06-15,15:23:34,0,PUNTUALE
1#1035-11,2025-06-15,15:29:06,0,PUNTUALE
0#1033-11,2025-06-15,15:29:06,0,PUNTUALE
0#1037-8,2025-06-15,15:44:34,0,PUNTUALE
1#1038-8,2025-06-15,15:44:34,0,PUNTUALE
0#5013-10,2025-06-15,14:38:06,0,PUNTUALE
1#2260-10,2025-06-15,14:38:06,0,PUNTUALE
1#2261-11,2025-06-15,14:35:02,0,PUNTUALE
0#2207-11,2025-06-15,14:35:02,0,PUNTUALE
1#2265-9,2025-06-15,14:49:44,0,PUNTUALE
0#2212-9,2025-06-15,14:49:44,0,PUNTUALE
0#2209-11,2025-06-15,14:53:02,0,PUNTUALE
1#2264-11,2025-06-15,14:53:02,0,PUNTUALE
0#5014-10,2025-06-15,15:00:06,0,PUNTUALE
1#2262-10,2025-06-15,15:00:06,0,PUNTUALE
0#2216-7,2025-06-15,15:12:44,0,PUNTUALE
1#2270-7,2025-06-15,15:12:44,0,PUNTUALE
0#2213-10,2025-06-15,15:09:02,0,PUNTUALE
1#2266-10,2025-06-15,15:09:02,0,PUNTUALE
1#2267-10,2025-06-15,15:20:06,0,PUNTUALE
0#5015-10,2025-06-15,15:20:06,0,PUNTUALE
0#2219-9,2025-06-15,15:52:02,0,NO_DATA
0#1026-11,2025-06-15,16:12:34,0,PUNTUALE
1#1027-11,2025-06-15,16:12:34,0,PUNTUALE
0#1025-13,2025-06-15,16:02:06,0,PUNTUALE
1#1026-13,2025-06-15,16:02:06,0,PUNTUALE
1#2269-7,2025-06-15,15:25:02,0,PUNTUALE
0#2215-7,2025-06-15,15:25:02,0,PUNTUALE
0#2218-10,2025-06-15,15:33:02,0,PUNTUALE
1#2272-10,2025-06-15,15:33:02,0,PUNTUALE
0#5016-8,2025-06-15,15:40:06,0,PUNTUALE
1#2268-8,2025-06-15,15:40:06,0,PUNTUALE
1#2261-12,2025-06-15,15:41:02,0,PUNTUALE
0#2207-12,2025-06-15,15:41:02,0,PUNTUALE
0#2219-10,2025-06-15,17:41:48,0,NO_DATA
1#1029-11,2025-06-15,16:35:34,0,PUNTUALE
0#1027-11,2025-06-15,16:35:34,0,PUNTUALE
0#1038-2,2025-06-15,16:00:12,0,PUNTUALE
1#1039-2,2025-06-15,16:00:12,0,PUNTUALE
1#1028-13,2025-06-15,16:27:06,0,PUNTUALE
0#1028-13,2025-06-15,16:27:06,0,PUNTUALE
0#1029-9,2025-06-15,16:59:34,0,PUNTUALE
1#1030-9,2025-06-15,16:59:34,0,PUNTUALE
1#2273-9,2025-06-15,15:52:02,0,PUNTUALE
0#5013-11,2025-06-15,15:59:12,0,PUNTUALE
1#2260-11,2025-06-15,15:59:12,0,PUNTUALE
0#2209-12,2025-06-15,15:58:08,0,PUNTUALE
1#2264-12,2025-06-15,15:58:08,0,PUNTUALE
0#2205-10,2025-06-15,16:11:02,0,PUNTUALE
1#2259-10,2025-06-15,16:11:02,0,PUNTUALE
0#2213-11,2025-06-15,16:14:08,0,PUNTUALE
1#2266-11,2025-06-15,16:14:08,0,PUNTUALE
0#5014-11,2025-06-15,16:20:12,0,PUNTUALE
1#2262-11,2025-06-15,16:20:12,0,PUNTUALE
0#2219-11,2025-06-15,19:23:44,0,NO_DATA
0#2212-10,2025-06-15,16:30:02,0,PUNTUALE
1#2265-10,2025-06-15,16:30:02,0,PUNTUALE
0#1030-3,2025-06-15,16:57:50,0,PUNTUALE
1#1031-3,2025-06-15,16:57:50,0,PUNTUALE
1#2269-8,2025-06-15,16:30:08,0,PUNTUALE
0#2215-8,2025-06-15,16:30:08,0,PUNTUALE
1#2267-11,2025-06-15,16:41:32,0,PUNTUALE
0#5015-11,2025-06-15,16:41:32,0,PUNTUALE
0#1031-10,2025-06-15,17:23:34,0,PUNTUALE
1#1032-10,2025-06-15,17:23:34,0,PUNTUALE
0#2216-8,2025-06-15,16:49:02,0,PUNTUALE
1#2270-8,2025-06-15,16:49:02,0,PUNTUALE
1#2261-13,2025-06-15,16:50:46,0,PUNTUALE
0#2207-13,2025-06-15,16:50:46,0,PUNTUALE
1#1033-14,2025-06-15,17:23:34,0,PUNTUALE
0#1032-14,2025-06-15,17:23:34,0,PUNTUALE
0#5016-9,2025-06-15,17:03:50,0,PUNTUALE
1#2268-9,2025-06-15,17:03:50,0,PUNTUALE
0#2217-3,2025-06-15,17:07:48,0,PUNTUALE
1#2271-3,2025-06-15,17:07:48,0,PUNTUALE
0#1034-12,2025-06-15,17:40:16,0,PUNTUALE
1#1034-12,2025-06-15,17:40:16,0,PUNTUALE
0#2209-13,2025-06-15,17:08:46,0,PUNTUALE
1#2264-13,2025-06-15,17:08:46,0,PUNTUALE
0#2219-12,2025-06-15,20:52:12,0,NO_DATA
1#1035-13,2025-06-15,17:48:34,0,PUNTUALE
0#1033-13,2025-06-15,17:48:34,0,PUNTUALE
0#2218-11,2025-06-15,17:24:48,0,PUNTUALE
1#2272-11,2025-06-15,17:24:48,0,PUNTUALE
0#5013-12,2025-06-15,17:24:50,0,PUNTUALE
1#2260-12,2025-06-15,17:24:50,0,PUNTUALE
0#1036-12,2025-06-15,18:01:16,0,PUNTUALE
1#1037-12,2025-06-15,18:01:16,0,PUNTUALE
0#2213-12,2025-06-15,17:26:46,0,PUNTUALE
1#2266-12,2025-06-15,17:26:46,0,PUNTUALE
1#2273-10,2025-06-15,17:41:48,0,PUNTUALE
0#1025-15,2025-06-15,18:13:34,0,PUNTUALE
1#1026-15,2025-06-15,18:13:34,0,PUNTUALE
0#5014-12,2025-06-15,17:45:50,0,PUNTUALE
1#2262-12,2025-06-15,17:45:50,0,PUNTUALE
0#1037-10,2025-06-15,18:22:16,0,PUNTUALE
1#1038-10,2025-06-15,18:22:16,0,PUNTUALE
1#2269-9,2025-06-15,17:44:46,0,PUNTUALE
0#2215-9,2025-06-15,17:44:46,0,PUNTUALE
0#2205-11,2025-06-15,17:59:40,0,PUNTUALE
