10051066,2025-06-14,16:00,0,PUNTUALE
20051053,2025-06-14,16:00,0,PUNTUALE
10051065,2025-06-14,16:03,0,PUNTUALE
21051050,2025-06-14,16:04,0,PUNTUALE
21051049,2025-06-14,16:04,0,PUNTUALE
20051054,2025-06-14,16:04,0,PUNTUALE
11051066,2025-06-14,16:08,0,PUNTUALE
30051035,2025-06-14,16:15,0,PUNTUALE
10051068,2025-06-14,16:23,0,PUNTUALE
11051031,2025-06-14,16:24,0,PUNTUALE
20051055,2025-06-14,16:25,0,PUNTUALE
10051067,2025-06-14,16:26,0,PUNTUALE
21051051,2025-06-14,16:30,248,RITARDATO
21051052,2025-06-14,16:30,-230,ANTICIPO
20051056,2025-06-14,16:30,0,PUNTUALE
30051036,2025-06-14,16:30,0,PUNTUALE
11051068,2025-06-14,16:32,0,PUNTUALE
10051070,2025-06-14,16:47,0,PUNTUALE
11051053,2025-06-14,16:47,0,PUNTUALE
10051069,2025-06-14,16:49,0,PUNTUALE
20051057,2025-06-14,16:55,0,PUNTUALE
30051037,2025-06-14,16:55,0,PUNTUALE
21051054,2025-06-14,16:56,-302,ANTICIPO
20051058,2025-06-14,16:56,0,PUNTUALE
11051070,2025-06-14,16:56,0,PUNTUALE
21051053,2025-06-14,16:58,-39,PUNTUALE
30051038,2025-06-14,17:10,0,PUNTUALE
11051075,2025-06-14,17:10,0,PUNTUALE
10051072,2025-06-14,17:11,0,PUNTUALE
10051071,2025-06-14,17:12,0,PUNTUALE
11051072,2025-06-14,17:20,0,PUNTUALE
21051056,2025-06-14,17:23,0,PUNTUALE
20051060,2025-06-14,17:23,0,PUNTUALE
21051055,2025-06-14,17:25,2,PUNTUALE
20051059,2025-06-14,17:25,0,PUNTUALE
11051097,2025-06-14,17:33,0,PUNTUALE
10051074,2025-06-14,17:35,0,PUNTUALE
10051073,2025-06-14,17:35,0,PUNTUALE
30051039,2025-06-14,17:35,0,PUNTUALE
11051074,2025-06-14,17:44,0,PUNTUALE
30051040,2025-06-14,17:50,0,PUNTUALE
21051058,2025-06-14,17:51,0,PUNTUALE
20051062,2025-06-14,17:51,0,PUNTUALE
21051057,2025-06-14,17:52,35,PUNTUALE
20051061,2025-06-14,17:52,0,PUNTUALE
11051015,2025-06-14,17:56,0,PUNTUALE
10051075,2025-06-14,17:58,0,PUNTUALE
10051076,2025-06-14,17:59,0,PUNTUALE
11051076,2025-06-14,18:08,0,PUNTUALE
30051041,2025-06-14,18:15,0,PUNTUALE
21051060,2025-06-14,18:18,0,PUNTUALE
20051064,2025-06-14,18:18,0,PUNTUALE
11051033,2025-06-14,18:19,0,PUNTUALE
21051059,2025-06-14,18:20,1,PUNTUALE
20051063,2025-06-14,18:20,0,PUNTUALE
10051077,2025-06-14,18:21,0,PUNTUALE
10051078,2025-06-14,18:23,0,PUNTUALE
30051042,2025-06-14,18:30,0,PUNTUALE
11051078,2025-06-14,18:32,0,PUNTUALE
10051079,2025-06-14,18:40,0,PUNTUALE
11051055,2025-06-14,18:43,0,PUNTUALE
21051062,2025-06-14,18:46,158,RITARDATO
20051066,2025-06-14,18:46,0,PUNTUALE
10051080,2025-06-14,18:47,0,PUNTUALE
21051061,2025-06-14,18:48,37,PUNTUALE
20051065,2025-06-14,18:48,0,PUNTUALE
30051043,2025-06-14,18:50,0,PUNTUALE
11051080,2025-06-14,18:56,0,PUNTUALE
10051081,2025-06-14,19:04,0,PUNTUALE
11051077,2025-06-14,19:07,0,PUNTUALE
30051044,2025-06-14,19:10,0,PUNTUALE
10051082,2025-06-14,19:11,0,PUNTUALE
20051068,2025-06-14,19:14,0,PUNTUALE
21051064,2025-06-14,19:15,0,PUNTUALE
20051067,2025-06-14,19:15,0,PUNTUALE
21051063,2025-06-14,19:18,37,PUNTUALE
11051082,2025-06-14,19:20,0,PUNTUALE
30051045,2025-06-14,19:25,0,PUNTUALE
10051083,2025-06-14,19:28,0,PUNTUALE
10051039,2025-06-15,11:39,0,PUNTUALE
20051034,2025-06-15,11:40,0,PUNTUALE
30051021,2025-06-15,11:40,-229,ANTICIPO
10051042,2025-06-15,11:42,0,PUNTUALE
11051069,2025-06-15,11:43,0,PUNTUALE
20051033,2025-06-15,11:45,0,PUNTUALE
30051022,2025-06-15,11:50,0,PUNTUALE
21051030,2025-06-15,11:52,0,PUNTUALE
11051042,2025-06-15,11:52,0,PUNTUALE
21051029,2025-06-15,11:54,0,PUNTUALE
10051041,2025-06-15,11:58,0,PUNTUALE
10051044,2025-06-15,12:02,0,PUNTUALE
11051091,2025-06-15,12:03,0,PUNTUALE
20051035,2025-06-15,12:10,0,PUNTUALE
11051044,2025-06-15,12:13,0,PUNTUALE
20051036,2025-06-15,12:15,0,PUNTUALE
30051023,2025-06-15,12:15,0,PUNTUALE
10051043,2025-06-15,12:17,0,PUNTUALE
21051032,2025-06-15,12:18,0,PUNTUALE
21051031,2025-06-15,12:20,0,PUNTUALE
10051046,2025-06-15,12:23,0,PUNTUALE
11051009,2025-06-15,12:24,0,PUNTUALE
30051024,2025-06-15,12:30,6,PUNTUALE
11051046,2025-06-15,12:34,0,PUNTUALE
20051037,2025-06-15,12:35,0,PUNTUALE
10051045,2025-06-15,12:37,0,PUNTUALE
20051038,2025-06-15,12:40,0,PUNTUALE
21051034,2025-06-15,12:44,0,PUNTUALE
10051048,2025-06-15,12:44,0,PUNTUALE
11051027,2025-06-15,12:44,0,PUNTUALE
21051033,2025-06-15,12:45,0,PUNTUALE
11051048,2025-06-15,12:54,0,PUNTUALE
30051025,2025-06-15,12:55,-183,ANTICIPO
10051047,2025-06-15,12:58,0,PUNTUALE
20051039,2025-06-15,13:05,0,PUNTUALE
20051040,2025-06-15,13:05,0,PUNTUALE
11051049,2025-06-15,13:05,0,PUNTUALE
21051036,2025-06-15,13:09,0,PUNTUALE
21051035,2025-06-15,13:10,0,PUNTUALE
30051026,2025-06-15,13:10,68,PUNTUALE
10051050,2025-06-15,13:14,0,PUNTUALE
11051050,2025-06-15,13:15,0,PUNTUALE
10051049,2025-06-15,13:20,0,PUNTUALE
11051071,2025-06-15,13:27,0,PUNTUALE
20051041,2025-06-15,13:30,0,PUNTUALE
20051042,2025-06-15,13:30,0,PUNTUALE
10051052,2025-06-15,13:32,0,PUNTUALE
21051038,2025-06-15,13:34,0,PUNTUALE
21051037,2025-06-15,13:35,0,PUNTUALE
30051027,2025-06-15,13:35,-40,PUNTUALE
11051052,2025-06-15,13:35,0,PUNTUALE
10051051,2025-06-15,13:45,0,PUNTUALE
30051028,2025-06-15,13:50,-252,ANTICIPO
11051093,2025-06-15,13:49,0,PUNTUALE
10051054,2025-06-15,13:53,0,PUNTUALE
20051043,2025-06-15,13:55,0,PUNTUALE
20051044,2025-06-15,13:55,0,PUNTUALE
11051054,2025-06-15,13:56,0,PUNTUALE
21051040,2025-06-15,13:58,0,PUNTUALE
21051039,2025-06-15,13:59,0,PUNTUALE
11051011,2025-06-15,14:10,0,PUNTUALE
10051053,2025-06-15,14:11,0,PUNTUALE
10051056,2025-06-15,14:15,0,PUNTUALE
10051055,2025-06-15,14:15,0,PUNTUALE
30051029,2025-06-15,14:15,0,PUNTUALE
11051056,2025-06-15,14:18,0,PUNTUALE
20051045,2025-06-15,14:20,0,PUNTUALE
20051046,2025-06-15,14:20,0,PUNTUALE
21051042,2025-06-15,14:22,0,PUNTUALE
21051041,2025-06-15,14:23,0,PUNTUALE
10051057,2025-06-15,14:29,0,PUNTUALE
30051030,2025-06-15,14:30,-320,ANTICIPO
11051029,2025-06-15,14:31,0,PUNTUALE
10051058,2025-06-15,14:38,0,PUNTUALE
11051058,2025-06-15,14:40,0,PUNTUALE
20051047,2025-06-15,14:45,0,PUNTUALE
20051048,2025-06-15,14:45,0,PUNTUALE
21051044,2025-06-15,14:47,0,PUNTUALE
21051043,2025-06-15,14:48,0,PUNTUALE
11051051,2025-06-15,14:52,0,PUNTUALE
10051059,2025-06-15,14:53,0,PUNTUALE
10051060,2025-06-15,14:55,0,PUNTUALE
30051031,2025-06-15,14:55,-191,ANTICIPO
11051060,2025-06-15,15:02,0,PUNTUALE
20051050,2025-06-15,15:10,0,PUNTUALE
20051049,2025-06-15,15:10,0,PUNTUALE
30051032,2025-06-15,15:10,0,PUNTUALE
21051046,2025-06-15,15:12,0,PUNTUALE
21051045,2025-06-15,15:13,0,PUNTUALE
11051073,2025-06-15,15:13,0,PUNTUALE
10051062,2025-06-15,15:17,0,PUNTUALE
10051061,2025-06-15,15:17,0,PUNTUALE
11051062,2025-06-15,15:23,0,PUNTUALE
20051052,2025-06-15,15:35,0,PUNTUALE
20051051,2025-06-15,15:35,0,PUNTUALE
30051033,2025-06-15,15:35,-351,ANTICIPO
11051095,2025-06-15,15:36,0,PUNTUALE
21051048,2025-06-15,15:38,0,PUNTUALE
21051047,2025-06-15,15:38,0,PUNTUALE
10051064,2025-06-15,15:38,0,PUNTUALE
10051063,2025-06-15,15:39,0,PUNTUALE
11051064,2025-06-15,15:45,0,PUNTUALE
30051034,2025-06-15,15:50,0,PUNTUALE
10051066,2025-06-15,16:00,0,PUNTUALE
20051053,2025-06-15,16:00,0,PUNTUALE
11051013,2025-06-15,16:00,0,PUNTUALE
10051065,2025-06-15,16:03,0,PUNTUALE
21051050,2025-06-15,16:04,0,PUNTUALE
21051049,2025-06-15,16:04,0,PUNTUALE
20051054,2025-06-15,16:04,0,PUNTUALE
11051066,2025-06-15,16:08,0,PUNTUALE
30051035,2025-06-15,16:15,-93,PUNTUALE
10051068,2025-06-15,16:23,0,PUNTUALE
11051031,2025-06-15,16:24,0,PUNTUALE
20051055,2025-06-15,16:25,0,PUNTUALE
10051067,2025-06-15,16:26,0,PUNTUALE
21051051,2025-06-15,16:30,0,PUNTUALE
21051052,2025-06-15,16:30,0,PUNTUALE
20051056,2025-06-15,16:30,0,PUNTUALE
30051036,2025-06-15,16:30,112,PUNTUALE
11051068,2025-06-15,16:32,0,PUNTUALE
10051070,2025-06-15,16:47,0,PUNTUALE
11051053,2025-06-15,16:47,0,PUNTUALE
10051069,2025-06-15,16:49,0,PUNTUALE
20051057,2025-06-15,16:55,0,PUNTUALE
30051037,2025-06-15,16:55,0,PUNTUALE
21051054,2025-06-15,16:56,0,PUNTUALE
20051058,2025-06-15,16:56,0,PUNTUALE
11051070,2025-06-15,16:56,0,PUNTUALE
21051053,2025-06-15,16:58,0,PUNTUALE
30051038,2025-06-15,17:10,0,PUNTUALE
11051075,2025-06-15,17:10,0,PUNTUALE
10051072,2025-06-15,17:11,0,PUNTUALE
10051071,2025-06-15,17:12,0,PUNTUALE
11051072,2025-06-15,17:20,0,PUNTUALE
21051056,2025-06-15,17:23,0,PUNTUALE
20051060,2025-06-15,17:23,0,PUNTUALE
21051055,2025-06-15,17:25,0,PUNTUALE
20051059,2025-06-15,17:25,0,PUNTUALE
11051097,2025-06-15,17:33,0,PUNTUALE
10051074,2025-06-15,17:35,0,PUNTUALE
10051073,2025-06-15,17:35,0,PUNTUALE
30051039,2025-06-15,17:35,0,PUNTUALE
20051088,2025-06-16,00:10,0,PUNTUALE
21051084,2025-06-16,00:15,0,PUNTUALE
11051106,2025-06-16,00:20,0,PUNTUALE
10051108,2025-06-16,00:27,0,PUNTUALE
21051086,2025-06-16,00:50,0,PUNTUALE
10051110,2025-06-16,00:50,0,PUNTUALE
20051090,2025-06-16,00:50,0,PUNTUALE
30051060,2025-06-16,00:50,0,PUNTUALE
11051108,2025-06-16,00:50,0,PUNTUALE
11051032,2025-06-16,10:09,0,PUNTUALE
30051017,2025-06-16,10:15,0,PUNTUALE
10051031,2025-06-16,10:17,0,PUNTUALE
10051034,2025-06-16,10:19,0,PUNTUALE
11051089,2025-06-16,10:19,0,PUNTUALE
20051027,2025-06-16,10:25,0,PUNTUALE
20051028,2025-06-16,10:25,0,PUNTUALE
21051023,2025-06-16,10:30,0,PUNTUALE
21051024,2025-06-16,10:30,0,PUNTUALE
11051034,2025-06-16,10:30,1184,RITARDATO
30051018,2025-06-16,10:35,0,PUNTUALE
10051033,2025-06-16,10:37,0,PUNTUALE
10051036,2025-06-16,10:40,0,PUNTUALE
11051007,2025-06-16,10:40,461,RITARDATO
20051029,2025-06-16,10:50,0,PUNTUALE
20051030,2025-06-16,10:50,0,PUNTUALE
11051036,2025-06-16,10:51,-81,PUNTUALE
30051019,2025-06-16,10:55,0,PUNTUALE
10051035,2025-06-16,10:57,0,PUNTUALE
21051026,2025-06-16,11:00,0,PUNTUALE
21051025,2025-06-16,11:00,0,PUNTUALE
10051038,2025-06-16,11:01,0,PUNTUALE
11051025,2025-06-16,11:01,119,PUNTUALE
30051020,2025-06-16,11:10,0,PUNTUALE
11051038,2025-06-16,11:12,0,PUNTUALE
20051032,2025-06-16,11:15,0,PUNTUALE
10051037,2025-06-16,11:18,0,PUNTUALE
20051031,2025-06-16,11:20,0,PUNTUALE
10051040,2025-06-16,11:22,0,PUNTUALE
11051047,2025-06-16,11:22,0,PUNTUALE
21051028,2025-06-16,11:26,0,PUNTUALE
21051027,2025-06-16,11:27,0,PUNTUALE
11051040,2025-06-16,11:32,0,PUNTUALE
10051039,2025-06-16,11:39,0,PUNTUALE
20051034,2025-06-16,11:40,0,PUNTUALE
30051021,2025-06-16,11:40,0,PUNTUALE
10051042,2025-06-16,11:42,0,PUNTUALE
11051069,2025-06-16,11:43,-36,PUNTUALE
20051033,2025-06-16,11:45,0,PUNTUALE
30051022,2025-06-16,11:50,0,PUNTUALE
21051030,2025-06-16,11:52,0,PUNTUALE
11051042,2025-06-16,11:52,19,PUNTUALE
21051029,2025-06-16,11:54,0,PUNTUALE
10051041,2025-06-16,11:58,0,PUNTUALE
10051044,2025-06-16,12:02,0,PUNTUALE
11051044,2025-06-16,12:13,961,RITARDATO
10051046,2025-06-16,12:23,0,PUNTUALE
11051009,2025-06-16,12:24,51,PUNTUALE
30051024,2025-06-16,12:30,0,PUNTUALE
11051046,2025-06-16,12:34,-234,ANTICIPO
20051037,2025-06-16,12:35,0,PUNTUALE
10051045,2025-06-16,12:37,0,PUNTUALE
20051038,2025-06-16,12:40,0,PUNTUALE
21051034,2025-06-16,12:44,0,PUNTUALE
10051048,2025-06-16,12:44,0,PUNTUALE
11051027,2025-06-16,12:44,1281,RITARDATO
21051033,2025-06-16,12:45,0,PUNTUALE
11051048,2025-06-16,12:54,0,PUNTUALE
30051025,2025-06-16,12:55,0,PUNTUALE
10051047,2025-06-16,12:58,0,PUNTUALE
20051039,2025-06-16,13:05,0,PUNTUALE
20051040,2025-06-16,13:05,0,PUNTUALE
11051049,2025-06-16,13:05,0,PUNTUALE
21051036,2025-06-16,13:09,0,PUNTUALE
21051035,2025-06-16,13:10,0,PUNTUALE
30051026,2025-06-16,13:10,0,PUNTUALE
11051091,2025-06-16,12:03,1977,RITARDATO
10051050,2025-06-16,13:14,0,PUNTUALE
11051050,2025-06-16,13:15,0,PUNTUALE
10051049,2025-06-16,13:20,0,PUNTUALE
11051071,2025-06-16,13:27,-242,ANTICIPO
20051041,2025-06-16,13:30,0,PUNTUALE
20051042,2025-06-16,13:30,0,PUNTUALE
10051052,2025-06-16,13:32,0,PUNTUALE
21051038,2025-06-16,13:34,0,PUNTUALE
21051037,2025-06-16,13:35,0,PUNTUALE
30051027,2025-06-16,13:35,0,PUNTUALE
11051052,2025-06-16,13:35,1,PUNTUALE
10051051,2025-06-16,13:45,0,PUNTUALE
11051093,2025-06-16,13:49,0,PUNTUALE
30051028,2025-06-16,13:50,0,PUNTUALE
10051054,2025-06-16,13:53,0,PUNTUALE
20051043,2025-06-16,13:55,0,PUNTUALE
20051044,2025-06-16,13:55,0,PUNTUALE
11051054,2025-06-16,13:56,0,PUNTUALE
21051040,2025-06-16,13:58,0,PUNTUALE
21051039,2025-06-16,13:59,0,PUNTUALE
11051055,2025-06-16,18:43,623,RITARDATO
21051062,2025-06-16,18:46,0,PUNTUALE
20051066,2025-06-16,18:46,0,PUNTUALE
10051080,2025-06-16,18:47,0,PUNTUALE
20051065,2025-06-16,18:48,0,PUNTUALE
11051080,2025-06-16,18:56,268,RITARDATO
10051081,2025-06-16,19:04,0,PUNTUALE
11051077,2025-06-16,19:07,-180,ANTICIPO
30051044,2025-06-16,19:10,0,PUNTUALE
10051082,2025-06-16,19:11,0,PUNTUALE
