0#2374-9,2025-06-15,12:40,0,PUNTUALE
1#2428-9,2025-06-15,12:40,0,PUNTUALE
1#2433-15,2025-06-15,14:51,0,PUNTUALE
0#2379-15,2025-06-15,14:51,-546,ANTICIPO
0#2394-15,2025-06-15,14:59,0,PUNTUALE
1#2449-15,2025-06-15,14:59,0,PUNTUALE
0#2370-9,2025-06-16,10:48,0,PUNTUALE
1#2424-9,2025-06-16,10:48,0,PUNTUALE
0#2374-9,2025-06-16,12:40,0,PUNTUALE
1#2428-9,2025-06-16,12:40,0,PUNTUALE
0#2377-7,2025-06-16,19:36,0,PUNTUALE
1#2431-7,2025-06-16,19:36,0,PUNTUALE
1#2451-7,2025-06-16,20:13,0,PUNTUALE
0#2397-7,2025-06-16,20:13,0,PUNTUALE
1#2433-15,2025-06-17,14:51,0,PUNTUALE
0#2379-15,2025-06-17,14:51,0,PUNTUALE
0#2394-15,2025-06-17,14:59,0,PUNTUALE
1#2449-15,2025-06-17,14:59,0,PUNTUALE
0#2394-15,2025-06-18,14:59,-374,ANTICIPO
0#2377-7,2025-06-19,19:36,-660,ANTICIPO
0#2394-15,2025-06-20,14:59,-46,PUNTUALE
0#2377-7,2025-06-20,19:36,0,PUNTUALE
1#2431-7,2025-06-20,19:36,0,PUNTUALE
1#2451-7,2025-06-20,20:13,0,PUNTUALE
0#2397-7,2025-06-20,20:13,0,PUNTUALE
