1#344-19,2025-06-14,16:57,0,PUNTUALE
0#4580-19,2025-06-14,16:57,0,PUNTUALE
0#20-8,2025-06-14,18:04,0,PUNTUALE
0#21-8,2025-06-14,18:04,0,PUNTUALE
1#20-8,2025-06-14,18:04,0,PUNTUALE
1#21-8,2025-06-14,18:04,0,PUNTUALE
0#5-10,2025-06-14,18:45,-620,ANTICIPO
1#5-10,2025-06-14,18:45,0,PUNTUALE
1#323-29,2025-06-14,19:26,0,PUNTUALE
0#4535-29,2025-06-14,19:26,0,PUNTUALE
0#444-13,2025-06-15,12:52,0,PUNTUALE
1#446-13,2025-06-15,12:52,0,PUNTUALE
0#486-12,2025-06-15,00:34,-552,ANTICIPO
0#378-12,2025-06-15,13:44,0,PUNTUALE
1#379-12,2025-06-15,13:44,0,PUNTUALE
1#481-11,2025-06-15,14:53,0,PUNTUALE
0#4538-11,2025-06-15,14:53,0,PUNTUALE
1#344-19,2025-06-15,16:57,0,PUNTUALE
0#4580-19,2025-06-15,16:57,0,PUNTUALE
0#5247-8,2025-06-16,10:39,0,PUNTUALE
1#328-8,2025-06-16,10:39,0,PUNTUALE
1#436-11,2025-06-16,11:43,0,PUNTUALE
0#435-11,2025-06-16,11:43,0,PUNTUALE
0#444-13,2025-06-16,12:52,0,PUNTUALE
1#446-13,2025-06-16,12:52,0,PUNTUALE
0#378-12,2025-06-16,13:44,0,PUNTUALE
1#379-12,2025-06-16,13:44,0,PUNTUALE
1#323-29,2025-06-16,19:26,0,PUNTUALE
0#4535-29,2025-06-16,19:26,0,PUNTUALE
0#4892-24,2025-06-16,19:55,0,PUNTUALE
1#320-24,2025-06-16,19:55,0,PUNTUALE
1#322-15,2025-06-16,20:28,0,PUNTUALE
0#4534-15,2025-06-16,20:28,0,PUNTUALE
0#502-12,2025-06-17,22:36,-6,PUNTUALE
0#376-26,2025-06-17,00:12,140,RITARDATO
0#518-22,2025-06-17,23:07,-294,ANTICIPO
