30789029,2025-06-14,16:33,0,PUNTUALE
30789030,2025-06-14,16:35,0,PUNTUALE
30789031,2025-06-14,17:09,0,PUNTUALE
30789032,2025-06-14,17:10,0,PUNTUALE
30789033,2025-06-14,17:40,0,PUNTUALE
30789034,2025-06-14,17:45,0,PUNTUALE
30789036,2025-06-14,18:10,0,PUNTUALE
30789035,2025-06-14,18:14,0,PUNTUALE
30789037,2025-06-14,18:41,0,PUNTUALE
30789038,2025-06-14,18:43,0,PUNTUALE
30789039,2025-06-14,19:13,0,PUNTUALE
30789040,2025-06-14,19:13,0,PUNTUALE
30789013,2025-06-15,11:56,0,PUNTUALE
30789016,2025-06-15,12:26,0,PUNTUALE
30789015,2025-06-15,12:26,0,PUNTUALE
30789017,2025-06-15,12:58,-81,PUNTUALE
30789018,2025-06-15,13:00,0,PUNTUALE
30789019,2025-06-15,13:33,0,PUNTUALE
30789020,2025-06-15,13:35,0,PUNTUALE
30789022,2025-06-15,14:10,0,PUNTUALE
30789021,2025-06-15,14:09,0,PUNTUALE
30789024,2025-06-15,14:45,0,PUNTUALE
30789023,2025-06-15,14:45,0,PUNTUALE
30789026,2025-06-15,15:20,0,PUNTUALE
30789025,2025-06-15,15:21,-154,PUNTUALE
30789028,2025-06-15,15:55,0,PUNTUALE
30789027,2025-06-15,15:57,161,RITARDATO
30789029,2025-06-15,16:33,0,PUNTUALE
30789030,2025-06-15,16:35,0,PUNTUALE
30789031,2025-06-15,17:09,5,PUNTUALE
30789032,2025-06-15,17:10,0,PUNTUALE
30789033,2025-06-15,17:40,0,PUNTUALE
30789010,2025-06-16,10:53,0,PUNTUALE
30789011,2025-06-16,11:16,0,PUNTUALE
30789012,2025-06-16,11:21,0,PUNTUALE
30789014,2025-06-16,11:50,0,PUNTUALE
30789013,2025-06-16,11:56,0,PUNTUALE
30789017,2025-06-16,12:58,0,PUNTUALE
30789018,2025-06-16,13:00,0,PUNTUALE
30789019,2025-06-16,13:33,0,PUNTUALE
30789020,2025-06-16,13:35,0,PUNTUALE
