0#3780-15,2025-06-14,11:52,-434,ANTICIPO
0#4920-21,2025-06-14,22:02,-248,ANTICIPO
0#3329-19,2025-06-14,00:05,-76,PUNTUALE
0#4123-17,2025-06-14,05:33,-964,ANTICIPO
0#3353-6,2025-06-14,21:14,102,PUNTUALE
1#2820-19,2025-06-14,18:39,0,PUNTUALE
0#2763-19,2025-06-14,18:39,0,PUNTUALE
0#3315-20,2025-06-14,23:25,-152,ANTICIPO
0#4106-16,2025-06-14,06:10,-306,ANTICIPO
1#3902-15,2025-06-15,11:52,0,PUNTUALE
0#3780-15,2025-06-15,11:52,0,PUNTUALE
0#4105-16,2025-06-15,06:02,896,RITARDATO
0#3342-14,2025-06-15,20:47,-166,PUNTUALE
0#4101-14,2025-06-15,05:27,-274,ANTICIPO
0#4108-16,2025-06-15,06:10,-2914,ANTICIPO
0#3323-23,2025-06-15,00:59,-1056,ANTICIPO
0#3336-6,2025-06-16,10:37,0,PUNTUALE
1#3457-6,2025-06-16,10:37,0,PUNTUALE
0#1035-8,2025-06-16,10:44,0,PUNTUALE
1#1036-8,2025-06-16,10:44,0,PUNTUALE
1#2425-10,2025-06-16,11:02,0,PUNTUALE
0#2371-10,2025-06-16,11:02,0,PUNTUALE
1#3902-15,2025-06-16,11:52,0,PUNTUALE
0#3780-15,2025-06-16,11:52,0,PUNTUALE
0#2384-8,2025-06-16,10:08,-1380,ANTICIPO
0#2767-19,2025-06-16,20:43,158,RITARDATO
0#2713-19,2025-06-16,19:47,-492,ANTICIPO
1#2828-17,2025-06-16,19:44,0,PUNTUALE
0#2771-17,2025-06-16,19:44,0,PUNTUALE
1#2770-19,2025-06-16,19:47,0,PUNTUALE
1#2453-19,2025-06-16,19:49,0,PUNTUALE
0#2398-19,2025-06-16,19:49,0,PUNTUALE
0#3783-27,2025-06-16,19:53,0,PUNTUALE
1#3905-27,2025-06-16,19:53,0,PUNTUALE
0#3329-19,2025-06-16,00:05,-1566,ANTICIPO
0#3784-25,2025-06-16,20:11,0,PUNTUALE
1#3906-25,2025-06-16,20:11,0,PUNTUALE
1#2829-15,2025-06-16,20:35,0,PUNTUALE
0#2772-15,2025-06-16,20:35,0,PUNTUALE
1#2452-24,2025-06-16,20:36,0,PUNTUALE
0#2399-24,2025-06-16,20:36,0,PUNTUALE
1#2824-19,2025-06-16,20:43,0,PUNTUALE
0#3342-14,2025-06-16,20:47,0,PUNTUALE
1#3463-14,2025-06-16,20:47,0,PUNTUALE
1#3442-19,2025-06-16,20:48,0,PUNTUALE
0#3320-19,2025-06-16,20:48,0,PUNTUALE
0#2762-13,2025-06-16,20:49,0,PUNTUALE
1#2818-13,2025-06-16,20:49,0,PUNTUALE
0#1034-16,2025-06-16,20:54,0,PUNTUALE
1#1034-16,2025-06-16,20:54,0,PUNTUALE
0#4688-16,2025-06-17,05:02,-1140,ANTICIPO
0#4102-14,2025-06-17,03:44,-768,ANTICIPO
0#4105-16,2025-06-17,06:02,-1268,ANTICIPO
1#3895-27,2025-06-17,21:06,0,PUNTUALE
1#3903-27,2025-06-17,21:06,0,PUNTUALE
0#3774-27,2025-06-17,21:06,0,PUNTUALE
0#3781-27,2025-06-17,21:06,0,PUNTUALE
1#3456-18,2025-06-17,21:07,0,PUNTUALE
0#3335-18,2025-06-17,21:07,0,PUNTUALE
0#3353-6,2025-06-17,21:14,0,PUNTUALE
1#3475-6,2025-06-17,21:14,0,PUNTUALE
0#4711-6,2025-06-18,05:02,-380,ANTICIPO
1#3902-15,2025-06-18,11:52,0,PUNTUALE
0#3780-15,2025-06-18,11:52,0,PUNTUALE
0#2384-8,2025-06-18,10:08,-518,ANTICIPO
0#3356-18,2025-06-18,23:21,-740,ANTICIPO
1#2820-19,2025-06-18,18:39,0,PUNTUALE
0#2763-19,2025-06-18,18:39,-126,PUNTUALE
0#2767-19,2025-06-18,20:43,-1194,ANTICIPO
